id_ciclo,data_hora_inicio,turno,equipe,id_equipamento,id_carga,massa_transportada,carga_alvo,TVV,TFC,TMC,TC,TVC,TFB,TMB,TB,tempo_ciclo_total,dmt_total,tkph_viagem
5890,2023-06-29T05:18:12Z,Noite,Turma C,HAUL-0021,LOAD-0003,337.16,425.96,6.41,0,0.89,4.88,7.12,0,0,1.57,20.89,674.63,713.24
5891,2023-06-29T05:26:30Z,Noite,Turma C,HAUL-0016,LOAD-0003,371.33,433,5.81,0,1.96,5.61,6.75,0,0,1.72,22.16,747.66,783.88
5894,2023-06-02T01:37:32Z,Noite,Turma C,HAUL-0027,LOAD-0001,310.69,431.35,4.29,0,0.03,4.5,12.29,0,0,0.2,21.14,1194.23,1288.32
5896,2023-06-05T12:34:12Z,Dia,Turma D,HAUL-0030,LOAD-0001,307.44,427.14,4.68,3.68,1.02,2.67,9.43,0,0,1.47,22.99,1000.01,1067.23
5897,2023-06-08T13:30:38Z,Dia,Turma D,HAUL-0018,LOAD-0001,395.31,434.05,27.85,5.12,3.43,7.04,10.37,0,0,1.97,55.41,1488.85,1572.56
5898,2023-06-08T13:20:08Z,Dia,Turma D,HAUL-0019,LOAD-0001,343.56,428.64,6.37,6.85,1.82,5.64,8.3,0,0,0.08,28.8,843.31,879.9
5899,2023-06-08T11:37:01Z,Noite,Turma C,HAUL-0024,LOAD-0001,256.98,430.21,3.42,6.61,1.21,2.33,9.7,0,0,1.64,24.86,634.15,674.57
5900,2023-06-08T11:30:44Z,Noite,Turma C,HAUL-0004,LOAD-0001,227.23,269.95,8.44,5.94,1.26,1.5,11.5,0,0,0.03,28.61,558.19,604.34
5901,2023-06-12T08:05:39Z,Noite,Turma C,HAUL-0030,LOAD-0001,409.38,427.74,4.41,1.66,1.78,2.44,9.51,0,0,1.11,20.76,1032.62,1072.31
5904,2023-06-12T07:44:45Z,Noite,Turma C,HAUL-0015,LOAD-0001,411.12,429.68,8.03,1.7,1.48,3.07,17.86,0,0,0.63,32.53,2987.36,3063.99
5905,2023-06-16T06:03:21Z,Noite,Turma A,HAUL-0029,LOAD-0001,398.58,427.65,14.71,11.78,1.72,2.78,5.28,0,0,1.41,37.62,988.18,1038.78
5906,2023-06-16T06:02:28Z,Noite,Turma A,HAUL-0014,LOAD-0003,235.43,269.5,14.97,8.94,0.66,3.39,9.05,0.82,0,0.66,38.16,763.24,829.1
5908,2023-06-16T06:12:53Z,Noite,Turma A,HAUL-0017,LOAD-0001,388.78,429.06,3.82,5.41,1.13,2.91,5.36,0,0,2.21,21.02,963.01,1003.89
5909,2023-06-20T20:25:00Z,Dia,Turma D,HAUL-0025,LOAD-0001,392.9,432.95,9.36,0.35,1.28,4.71,12.16,0.18,0,0.66,28.63,1762,1850.57
5910,2023-06-20T20:29:36Z,Dia,Turma D,HAUL-0016,LOAD-0001,381.09,429.43,0.93,9.07,1.02,3.61,12.5,0.57,0,0.71,28.19,1713.19,1774.25
5911,2023-06-20T20:35:28Z,Dia,Turma D,HAUL-0010,LOAD-0001,247.03,268.7,23.7,3.87,1.57,2.39,11.7,0,0,2.44,45.8,736.82,791.26
5912,2023-06-25T02:01:49Z,Noite,Turma C,HAUL-0017,LOAD-0001,320.46,427.74,12.16,0,0.72,7.01,16.29,0,0,1.47,38.04,1579.32,1661.72
5913,2023-06-25T02:01:33Z,Noite,Turma C,HAUL-0002,LOAD-0001,233.34,272.27,10.78,4.73,1.36,1.52,10.51,1.43,0,0.56,30.94,843.63,930.27
5914,2023-06-25T01:53:29Z,Noite,Turma C,HAUL-0016,LOAD-0001,372.23,425.88,11.27,1.78,1.49,2.73,10.39,0,0,2.1,29.96,1399.54,1464.06
5915,2023-06-30T09:04:21Z,Noite,Turma C,HAUL-0020,LOAD-0001,390.5,430.94,1,13.26,1.58,2.92,52.06,0,0,0.97,71.34,3035.88,3187.75
5916,2023-06-30T09:08:59Z,Noite,Turma C,HAUL-0022,LOAD-0001,365.63,430.81,8.64,2.26,1.5,3.16,49.22,0,0,0.99,65.41,3152.15,3311.37
5917,2023-06-30T09:50:29Z,Noite,Turma C,HAUL-0003,LOAD-0002,161.02,271.82,16.14,0,0.05,0.07,6.76,0.42,0,1.94,25.46,345.9,267.53
5918,2023-06-30T09:55:02Z,Noite,Turma C,HAUL-0023,LOAD-0002,367.85,429.66,21.95,1.65,0.25,4.34,4.25,0,0,0.95,33.48,588.64,616.76
5919,2023-06-30T08:48:41Z,Noite,Turma C,HAUL-0002,LOAD-0003,180.9,269.87,4.38,7.75,0.59,2.11,6.19,0,0,0.62,21.78,272.28,298.17
5920,2023-06-30T08:40:49Z,Noite,Turma C,HAUL-0004,LOAD-0003,215.94,271.13,4.51,6.28,1.52,4.41,10.7,0.4,0,0.8,28.55,406.33,359.38
5922,2023-06-08T17:51:35Z,Dia,Turma D,HAUL-0003,LOAD-0003,225.74,268.31,1.36,0,2.41,7.41,8.26,0.37,0,0.63,20.35,484.43,517.11
5923,2023-06-08T17:13:53Z,Dia,Turma D,HAUL-0013,LOAD-0004,225.48,271.6,1.87,2.14,2.34,4.98,7.85,1.19,0,0.45,20.89,510.55,534.39
5924,2023-06-22T04:06:30Z,Noite,Turma C,HAUL-0002,LOAD-0003,229.34,271.63,15.58,5.17,1.22,5.55,6.52,1.29,0,0.47,35.88,477.07,524.57
5925,2023-06-22T03:51:49Z,Noite,Turma C,HAUL-0013,LOAD-0003,225.43,270.16,8.45,0,4.07,2.82,6.5,2.2,0,0.46,24.62,491.75,521.76
5926,2023-06-04T06:25:19Z,Noite,Turma C,HAUL-0005,LOAD-0003,217.77,268.43,15,0,0.91,2.96,10.79,1.51,0,0.77,32.19,461.11,486.69
5927,2023-06-04T06:33:49Z,Noite,Turma C,HAUL-0002,LOAD-0003,242.1,270.06,7.7,0,1.69,3.49,6,1.36,0,0.69,20.96,491.31,532.45
5929,2023-06-09T00:24:46Z,Noite,Turma C,HAUL-0026,LOAD-0001,266.12,428.13,13.62,4.35,1.06,2.69,12.09,0,0,0.5,34.65,616.04,666.64
5930,2023-06-09T00:29:14Z,Noite,Turma C,HAUL-0029,LOAD-0001,395.32,431.61,9.93,0.58,1.35,3.12,10.88,0,0,1.12,26.86,933.74,978.48
5931,2023-06-09T00:33:35Z,Noite,Turma C,HAUL-0010,LOAD-0003,248.61,267.63,8.31,0,1.72,4.8,8.19,0.34,0,0.75,23.98,417.64,448.4
5932,2023-06-09T00:32:49Z,Noite,Turma C,HAUL-0019,LOAD-0001,274.13,429.09,7.81,0,0.93,2.44,6.24,0,0,3.98,21.12,637.51,678.8
5933,2023-06-09T00:37:56Z,Noite,Turma C,HAUL-0028,LOAD-0001,359.01,432.96,5.03,3.51,1.51,4.12,7.85,0,0,1.31,23.49,959.2,1033.56
5934,2023-06-28T01:15:37Z,Noite,Turma A,HAUL-0007,LOAD-0004,223.23,268.31,9.56,0,0.57,3.84,0.99,0,0,1.62,16.35,151.45,158.55
5935,2023-06-19T05:58:44Z,Noite,Turma C,HAUL-0019,LOAD-0001,341.65,429.67,9.43,0,1.57,2.73,9.27,0,0,1.43,24.58,1301.98,1379.81
5936,2023-06-19T06:04:40Z,Noite,Turma C,HAUL-0003,LOAD-0001,159.13,271.78,9.6,6.52,1.83,0.54,10.77,0,0,1.09,30.38,838.92,634.24
5937,2023-06-19T06:10:21Z,Noite,Turma C,HAUL-0030,LOAD-0001,407.21,430.34,9.64,0.02,1.06,4.66,12.89,0,0,0,28.22,1597.35,1645.35
5938,2023-06-19T06:15:34Z,Noite,Turma C,HAUL-0017,LOAD-0001,353.77,432.87,16.33,0,0.23,3.06,14.75,0,0,0.1,34.71,1369.28,1446.75
5939,2023-06-19T06:24:58Z,Noite,Turma C,HAUL-0016,LOAD-0001,384.7,433.57,3.07,3.79,2.44,2.27,11.42,0,0,1.02,24.1,1595.21,1680.03
5940,2023-06-19T06:33:11Z,Noite,Turma C,HAUL-0029,LOAD-0001,386.29,429.56,2.95,6.45,1.05,3.2,10.2,0,0,1.27,24.9,1600.05,1671.3
5941,2023-06-06T15:15:01Z,Dia,Turma D,HAUL-0023,LOAD-0001,408.45,433.96,0.6,0.88,0.87,3.09,1.49,0,0,0.79,7.78,238.96,248.72
5942,2023-06-06T15:03:21Z,Dia,Turma D,HAUL-0028,LOAD-0001,359.73,431.65,1.72,0,0.47,1.28,1.93,0,0,0.8,6.17,206.96,217.56
5943,2023-06-06T14:55:33Z,Dia,Turma D,HAUL-0028,LOAD-0001,356.43,432.98,10.38,0,1.01,3.12,2.48,0,0,1.9,18.7,204.45,216.57
5944,2023-06-06T13:51:40Z,Dia,Turma D,HAUL-0024,LOAD-0001,357.94,432.23,7.66,0.6,2.32,4.52,1.35,0,0,0,16.41,0,0
5945,2023-06-06T13:15:14Z,Dia,Turma D,HAUL-0027,LOAD-0001,272.28,429.8,0.75,0,0.71,2.17,2.6,0,0,0.6,6.88,0,0
5946,2023-06-06T13:31:47Z,Dia,Turma D,HAUL-0030,LOAD-0001,358.48,428.77,5.03,8.15,1.36,3.29,1.05,0,0,1.1,19.95,0,0
5947,2023-06-22T05:23:41Z,Noite,Turma C,HAUL-0015,LOAD-0002,355.98,431.27,6.89,0,0.64,3.49,9.94,0.58,0,1.44,22.94,1464.77,1548.41
5948,2023-06-22T05:25:01Z,Noite,Turma C,HAUL-0025,LOAD-0001,365.05,428.96,8.82,0,1.11,2.84,14.12,0.63,0,0.81,28.06,1480.73,1583.42
5949,2023-06-22T05:34:54Z,Noite,Turma C,HAUL-0014,LOAD-0003,209.69,268.54,8.55,4.78,1.39,1.97,3.78,1.34,0,0.77,22.58,191.39,207.37
5950,2023-06-22T05:17:48Z,Noite,Turma C,HAUL-0011,LOAD-0003,249.61,272.05,13,2.08,1.49,3.29,22.76,2.85,0,0.5,45.87,1573.83,1714.8
5951,2023-06-22T05:28:01Z,Noite,Turma C,HAUL-0017,LOAD-0002,384.37,430.57,13.35,0,0.08,2.65,13.27,1.41,0,1.98,33.01,1585.86,1647.67
5952,2023-06-22T05:32:28Z,Noite,Turma C,HAUL-0022,LOAD-0002,374.54,430.9,14.87,5.16,0.87,3.61,11.97,0.22,0,0.84,37.47,1542.67,1610.17
5953,2023-06-24T06:13:58Z,Noite,Turma C,HAUL-0030,LOAD-0001,379.85,433.69,14.02,0,0.43,2.92,9.38,0.37,0,1.04,28.14,1231.98,1279.47
5954,2023-06-24T06:12:56Z,Noite,Turma C,HAUL-0014,LOAD-0003,191.52,271.41,9.96,0.78,2.02,2.66,10.87,0,0,0.99,27.08,544.13,598.76
5955,2023-06-28T17:56:07Z,Dia,Turma B,HAUL-0029,LOAD-0002,356.51,431.63,9.82,4.77,0.87,3.24,3.91,0,0,0.42,22.79,0,0
5956,2023-06-28T15:45:13Z,Dia,Turma D,HAUL-0012,LOAD-0001,218.19,270.14,6.79,2.38,0.89,1.77,0.66,0,0,0.93,13.41,561.29,590.55
5960,2023-06-28T09:37:25Z,Noite,Turma C,HAUL-0019,LOAD-0001,352.13,432.99,6.06,5.78,1.85,2.68,5.51,0,0,0.33,22.16,447.92,470.06
5961,2023-06-26T00:30:23Z,Noite,Turma C,HAUL-0015,LOAD-0001,393.9,431.83,15.82,8.28,1.03,4.2,11.32,0,0,1.48,41.72,1280.12,1343.12
5962,2023-06-26T00:38:48Z,Noite,Turma C,HAUL-0020,LOAD-0002,375.71,431.51,2.69,0,1.52,3.44,4.25,0,0,0.88,12.93,913.63,953.92
5963,2023-06-26T00:34:32Z,Noite,Turma C,HAUL-0024,LOAD-0001,356.53,429.14,3.16,0.1,2.22,1.79,10.11,0,0,0.33,17.93,1041.82,1127.68
5964,2023-06-26T00:34:03Z,Noite,Turma C,HAUL-0002,LOAD-0003,224.37,271.9,8.37,0,1.07,3.46,10,1.19,0,0.77,25.04,646.07,704.96
5965,2023-06-26T00:41:57Z,Noite,Turma C,HAUL-0031,LOAD-0002,349.32,432.65,3.97,3.55,0.46,2.66,6.12,0,0,0.2,16.9,793.58,837.5
5966,2023-06-29T05:25:04Z,Noite,Turma C,HAUL-0030,LOAD-0002,407.89,433.39,8.26,0,0.46,2.64,12.29,0,0,2.18,25.56,996.4,1033.35
5967,2023-06-29T05:33:32Z,Noite,Turma C,HAUL-0028,LOAD-0002,380.77,426.03,11.02,0,0.94,1.96,7.84,0,0,2.8,24.57,971.68,1013.23
5968,2023-06-29T05:39:14Z,Noite,Turma C,HAUL-0021,LOAD-0003,347.62,427.07,6.44,0,1.19,4.72,7.2,0,0,1.28,20.86,695.15,730.76
5969,2023-06-28T02:04:19Z,Noite,Turma A,HAUL-0018,LOAD-0002,388.3,428.4,4.01,4.87,0.54,2.99,4.19,0,0,2.84,19.55,886.31,923.84
5970,2023-06-28T02:04:28Z,Noite,Turma A,HAUL-0027,LOAD-0001,386.02,428.7,6.04,1.77,2.31,4.1,8.93,0,0,1.29,24.34,745.91,778.63
5971,2023-06-28T02:08:38Z,Noite,Turma A,HAUL-0031,LOAD-0002,367.18,432.44,3.58,8.15,1.17,3.15,7.36,0,0,0,23.39,843.55,879.28
5972,2023-06-28T02:10:07Z,Noite,Turma A,HAUL-0002,LOAD-0003,236.24,271.21,4.66,1.84,1.17,3.38,3.9,2.04,0,0.8,17.87,319.49,346.43
5973,2023-06-28T02:12:44Z,Noite,Turma A,HAUL-0020,LOAD-0002,285.49,425.83,3.85,6.28,0.86,3.26,5.52,0,0,0.96,20.56,643.13,686.18
5974,2023-06-30T18:48:52Z,Dia,Turma B,HAUL-0009,LOAD-0003,242.49,267.72,6.63,5.97,0.72,3.6,7.45,0.79,0,0.78,25.76,590.09,638.62
5975,2023-06-30T18:44:35Z,Dia,Turma B,HAUL-0011,LOAD-0003,218.17,268.86,9.18,4.37,2,2.26,11.98,2.84,0,0.56,32.89,647.51,567.27
5976,2023-06-30T18:40:50Z,Dia,Turma B,HAUL-0025,LOAD-0001,320.89,427.16,6.62,5.76,1.34,2.42,8.05,0,0,2.28,26.69,989.51,1044.26
5977,2023-06-30T18:54:22Z,Dia,Turma B,HAUL-0004,LOAD-0001,198.06,270.9,7.33,4.67,0.93,1.23,9.13,0,0,0.55,23.96,592.5,636.71
5978,2023-06-30T18:54:38Z,Dia,Turma B,HAUL-0003,LOAD-0003,176.45,272.35,16.07,2.78,2.1,3.63,9.83,0.27,0,0.73,35.79,411.26,460.11
5979,2023-06-04T08:06:40Z,Noite,Turma C,HAUL-0001,LOAD-0003,238.66,270.01,17.34,1.37,1.53,5.05,11.23,0.2,0,1.02,37.84,503.43,533.59
5981,2023-06-04T08:39:39Z,Noite,Turma C,HAUL-0001,LOAD-0003,224.42,270.26,7.24,6.1,1.24,5.95,9.04,0,0,1.13,30.88,467.46,497.39
5982,2023-06-09T00:36:49Z,Noite,Turma C,HAUL-0018,LOAD-0001,388.46,432.51,10.29,0,0.42,3.14,8.85,0,0,1.43,24.26,1270.6,1309.38
5988,2023-06-12T02:44:26Z,Noite,Turma C,HAUL-0003,LOAD-0003,167.07,268.72,11.66,0,0.35,3.47,16.12,0.27,0,0.79,32.65,702.76,783.88
5989,2023-06-19T06:33:12Z,Noite,Turma C,HAUL-0022,LOAD-0001,339.76,426.29,10.85,0,0.03,2.42,12.73,0,0,1.11,27,1307.66,1377.48
5990,2023-06-19T06:36:35Z,Noite,Turma C,HAUL-0027,LOAD-0001,302.37,428.15,9.82,14.17,1.27,2.1,9.82,0,0,1.17,38.81,1165.74,1247.02
5992,2023-06-19T06:28:54Z,Noite,Turma C,HAUL-0019,LOAD-0001,316.18,427.75,6.98,8.65,0.99,2.98,9.44,0,0,1.81,30.61,1293.18,1390.38
5994,2023-06-22T05:33:19Z,Noite,Turma C,HAUL-0019,LOAD-0001,353,426.98,13.9,0,0.33,0.4,11.21,0.77,0,0.89,27.49,1410.65,1514.48
5995,2023-06-22T05:37:44Z,Noite,Turma C,HAUL-0029,LOAD-0002,318.44,427.48,3.73,7.76,2.1,3.14,11.9,0.53,0,1.03,30.11,1295.66,1375.16
5996,2023-06-22T05:48:07Z,Noite,Turma C,HAUL-0014,LOAD-0003,173.8,269.65,2.94,1.49,1.63,1.25,5.03,0,0,0.9,13.33,157.85,173.9
5997,2023-06-24T06:22:25Z,Noite,Turma C,HAUL-0023,LOAD-0001,393.39,433.32,8.59,0,1.5,2.76,10.29,0.47,0,0.88,24.48,1263.72,1312.62
5998,2023-06-24T06:18:06Z,Noite,Turma C,HAUL-0031,LOAD-0001,343.23,432.58,10.65,3.36,1,3.13,10.92,0,0,0.95,30,1094.75,1156.87
5999,2023-06-24T06:30:00Z,Noite,Turma C,HAUL-0011,LOAD-0003,181.78,272.28,20.76,1.3,1.14,1.75,7.36,1.51,0,0.87,34.7,254.4,284.52
6000,2023-06-24T06:29:09Z,Noite,Turma C,HAUL-0013,LOAD-0003,218.74,269.15,3.56,5.68,1.56,1.88,10.27,0.86,0,0.98,24.67,705.18,755.89
6001,2023-06-24T06:30:48Z,Noite,Turma C,HAUL-0028,LOAD-0001,398.82,434.05,12.23,0,0.55,3.38,10.41,0,0,1.29,27.64,1294.38,1347.82
6002,2023-06-26T00:40:31Z,Noite,Turma C,HAUL-0014,LOAD-0001,224.14,271.14,3.97,0,1.21,1.57,5.15,2.28,0,0.73,14.9,306.62,330.68
6003,2023-06-26T00:35:43Z,Noite,Turma C,HAUL-0019,LOAD-0001,371.54,427.94,7.81,6.27,1.25,4.06,11.82,0,0,1.32,32.27,1191.16,1258.82
6004,2023-06-26T00:42:49Z,Noite,Turma C,HAUL-0011,LOAD-0001,217.13,268.16,3.9,0.53,2.1,0.22,6.11,0,0,0.66,13.39,304.49,319.16
6005,2023-06-26T00:42:36Z,Noite,Turma C,HAUL-0003,LOAD-0003,158.93,270.07,7.78,5.68,0.72,3.87,7.42,0.55,0,0.67,26.89,459.11,508.12
6006,2023-06-26T00:46:18Z,Noite,Turma C,HAUL-0018,LOAD-0001,387.67,430.09,4.28,2.89,0.64,2.86,4.27,0,0,1.74,16.73,547.51,567.32
6009,2023-06-28T02:12:02Z,Noite,Turma A,HAUL-0019,LOAD-0001,310.45,429.55,6.45,9.41,1.3,3.69,9.26,0,0,0,30.41,594.91,617.08
6010,2023-06-28T02:16:17Z,Noite,Turma A,HAUL-0015,LOAD-0002,385.03,427.25,4.52,6.87,1.02,2.55,7.67,0,0,1.09,23.54,893.01,934.81
6011,2023-06-28T02:15:34Z,Noite,Turma A,HAUL-0025,LOAD-0001,360.19,431.71,7.44,9.51,0.96,2.55,9.23,0,0,1.09,30.92,690.23,732.51
6012,2023-06-30T18:52:12Z,Dia,Turma B,HAUL-0024,LOAD-0001,354.3,428.16,17.18,3.14,1.74,1.92,10.57,0,0,2.85,37.46,1061.36,1135.66
6014,2023-06-30T18:37:06Z,Dia,Turma B,HAUL-0015,LOAD-0001,315.37,426.21,10.61,2.03,1.78,2.4,11.05,0,0,5.66,33.38,968.61,1019.14
6015,2023-06-30T19:01:50Z,Dia,Turma B,HAUL-0020,LOAD-0001,319.23,432.08,3.16,8.73,1.08,2.4,9.86,0,0,1.03,26.24,978.96,1032.69
6016,2023-06-30T19:10:15Z,Dia,Turma B,HAUL-0025,LOAD-0001,320.67,430.92,6.37,8.17,1.35,3.18,8.28,0,0,1.57,29.05,966.8,1034.74
6019,2023-06-02T01:50:54Z,Noite,Turma C,HAUL-0018,LOAD-0001,402.43,433.68,2.82,2.1,1.42,2.28,3.73,0,0,1.96,14.36,528.41,550.54
6020,2023-06-05T12:15:57Z,Dia,Turma D,HAUL-0004,LOAD-0001,237.19,270.47,7.07,0,0.82,2.43,10.12,0.25,0,0.76,21.35,755.93,824.8
6021,2023-06-05T11:37:26Z,Dia,Turma D,HAUL-0030,LOAD-0001,388.19,433.91,3.53,3.11,0.87,4.27,23.77,0,0,5.44,40.76,2116.33,2232.33
6022,2023-06-08T11:33:28Z,Noite,Turma C,HAUL-0003,LOAD-0001,223.78,268.18,9.73,5.64,0.96,1.76,9.03,0,0,0.66,27.85,570.89,592.34
6023,2023-06-08T11:21:30Z,Noite,Turma C,HAUL-0016,LOAD-0001,386.5,431.38,4.48,5.04,1.38,3.59,13.75,0,0,0.07,28.23,989.87,1030.17
6024,2023-06-08T11:24:33Z,Noite,Turma C,HAUL-0005,LOAD-0001,224.31,269.15,7.01,5.72,1.48,1.58,12.62,0,0,0,28.29,690.54,723.76
6025,2023-06-08T11:16:31Z,Noite,Turma C,HAUL-0019,LOAD-0001,356.71,428.59,4.52,6.63,1.02,3.93,8.13,0,0,0.12,24.21,1376.5,1454.71
6026,2023-06-08T11:00:18Z,Noite,Turma C,HAUL-0021,LOAD-0001,388.87,427.74,6.43,0,1.56,3.05,8.91,0,0,3.48,23.32,957.31,1024.18
6027,2023-06-08T11:06:34Z,Noite,Turma C,HAUL-0028,LOAD-0001,356.64,432.04,3.78,0.76,2.4,3.89,9.05,0,0,0.13,20.24,877.23,928.06
6028,2023-06-12T07:48:49Z,Noite,Turma C,HAUL-0020,LOAD-0001,407.52,431.3,10.1,1.84,1.06,3.04,13.17,0,0,1.3,30.35,2440.72,2558.36
6029,2023-06-12T07:53:37Z,Noite,Turma C,HAUL-0023,LOAD-0001,393.06,426.92,6.61,0,0.32,3.23,8.65,0,0,1.53,20.26,993.27,1040.86
6030,2023-06-12T07:52:36Z,Noite,Turma C,HAUL-0021,LOAD-0001,359.11,428.41,8.27,5.1,1.1,2.68,10.34,0,0,2.52,29.82,2159.12,2279.06
6031,2023-06-12T07:57:14Z,Noite,Turma C,HAUL-0018,LOAD-0001,393.54,427.62,6.64,1.33,1.79,1.81,8.15,0,0,2.41,21.96,982.41,1021.49
6033,2023-06-16T06:08:49Z,Noite,Turma A,HAUL-0024,LOAD-0001,360.36,433.53,4.06,9.84,1.54,0.85,12.16,0,0,0.43,28.91,868.14,918.39
6034,2023-06-16T06:14:28Z,Noite,Turma A,HAUL-0003,LOAD-0003,217.09,269.77,6.72,6.52,1.52,2.01,6.66,0.27,0,0.65,24.29,697.73,733.46
6035,2023-06-16T06:16:59Z,Noite,Turma A,HAUL-0023,LOAD-0001,417.64,427.61,4.13,7.06,1.49,2.63,5.41,0,0,1.17,21.75,1019.37,1076.35
6036,2023-06-20T20:19:00Z,Dia,Turma D,HAUL-0018,LOAD-0001,379.61,428.9,10.06,10.26,2.03,2.89,11.15,0.58,0,0.9,38.16,1693.71,1779.42
6037,2023-06-20T20:04:50Z,Dia,Turma D,HAUL-0030,LOAD-0001,383.35,430.43,12.93,0,0.5,5.72,12.56,0.35,0,0.92,33.05,1771.56,1867.19
6038,2023-06-25T01:49:16Z,Noite,Turma C,HAUL-0029,LOAD-0001,391.51,430.69,4.83,0.57,1.25,3.11,10.75,0,0,1.68,22.18,1503.85,1559.15
6039,2023-06-30T08:41:24Z,Noite,Turma C,HAUL-0022,LOAD-0001,391.63,427.6,8.2,4.08,1.63,2.98,10.4,0,0,1.65,29.21,1507.68,1571.66
6040,2023-06-30T08:36:48Z,Noite,Turma C,HAUL-0019,LOAD-0001,312.04,432.45,7.19,10.26,1.4,2.65,8.1,0,0,0.91,30.31,1084.47,1147.39
6041,2023-06-30T08:27:16Z,Noite,Turma C,HAUL-0003,LOAD-0001,160.15,268.8,13.7,3.96,1.58,1.98,13.72,1.51,0,0.79,36.71,763.34,588.61
6042,2023-06-30T08:32:46Z,Noite,Turma C,HAUL-0028,LOAD-0001,387.38,431.96,6.67,6.98,2.3,3.23,9.73,0,0,1.19,30,1445.76,1520.35
6043,2023-06-30T08:26:11Z,Noite,Turma C,HAUL-0002,LOAD-0003,167.41,270.4,8.45,6.6,1.5,2.95,6.69,0.27,0,0.66,27.03,254.91,277.8
6044,2023-06-09T20:47:08Z,Dia,Turma D,HAUL-0017,LOAD-0001,401.6,426.93,2.55,4.28,0.77,3.62,9.65,0,0,2.24,23.06,1349.61,1410.97
6045,2023-06-09T20:58:21Z,Dia,Turma D,HAUL-0021,LOAD-0001,366.9,427.81,4.91,0,1.89,3.13,10.79,0.3,0,2.73,23.5,1219.14,1271.45
6046,2023-06-09T21:05:06Z,Dia,Turma D,HAUL-0027,LOAD-0001,320.58,425.99,3.18,2.5,1.4,2.89,10.06,0,0,1.11,21.18,1068.49,1111.71
6047,2023-06-08T16:42:55Z,Dia,Turma D,HAUL-0003,LOAD-0004,225.26,271.69,2.28,0,1.23,6.66,9.01,3.11,0,0.6,22.74,516.91,540.99
6051,2023-06-22T03:57:33Z,Noite,Turma C,HAUL-0004,LOAD-0004,224.18,269,5.2,1.5,2.99,5.5,5.13,0.53,0,0.37,21.03,93.48,98.24
6052,2023-06-22T05:15:05Z,Noite,Turma C,HAUL-0010,LOAD-0003,226.27,269.43,12.57,5.79,1.26,5.91,6.68,0.99,0,0.48,33.82,483.7,522.28
6053,2023-06-22T05:20:53Z,Noite,Turma C,HAUL-0013,LOAD-0004,174.62,267.61,5.13,0,2.25,4.32,6.79,2.4,0,0.45,21.49,354.66,395.19
6054,2023-06-28T00:04:40Z,Noite,Turma C,HAUL-0010,LOAD-0004,252.53,267.48,1.39,6.35,1.29,11.4,2.46,0,0,0.42,23.57,79.54,85.85
6055,2023-06-06T10:09:48Z,Noite,Turma C,HAUL-0015,LOAD-0001,386.81,431.07,10.34,2.24,0.85,2.54,7.09,0,0,0,23.03,286.11,298.29
6056,2023-06-06T10:15:10Z,Noite,Turma C,HAUL-0028,LOAD-0001,360.46,426.72,8.88,0,0.56,4.02,7.28,0,0,2.28,22.98,264.24,279.61
6057,2023-06-06T09:07:37Z,Noite,Turma C,HAUL-0030,LOAD-0001,357.47,433.91,10.67,0,1.04,3.09,6.12,0,0,1.22,22.07,346.36,365.15
6058,2023-06-06T09:45:31Z,Noite,Turma C,HAUL-0030,LOAD-0001,368.34,429.66,3.78,0,0.7,3.31,5.2,0,0,0.57,13.66,356.33,380.03
6059,2023-06-06T09:32:38Z,Noite,Turma C,HAUL-0030,LOAD-0001,376.71,431.95,5.38,0,2.91,3.07,4.15,0,0,0.96,16.44,425.42,447.09
6060,2023-06-28T09:51:10Z,Noite,Turma C,HAUL-0020,LOAD-0001,390.83,430.43,7.75,10.98,1.85,4.01,6.19,0,0,0.96,32.01,795.02,831.68
6061,2023-06-28T05:45:09Z,Noite,Turma A,HAUL-0008,LOAD-0001,232.51,267.91,3.52,2.58,1.12,1.39,13.09,0,0,0.8,22.46,329.26,357.6
6062,2023-06-28T05:16:34Z,Noite,Turma A,HAUL-0020,LOAD-0001,361.21,433.31,5.39,6.65,1.04,2.62,6.14,0,0,0.9,22.7,466.07,489.87
6063,2023-06-28T05:01:26Z,Noite,Turma A,HAUL-0029,LOAD-0001,376.6,433.34,31.98,1.86,1.04,3.18,2.84,0,0,2.61,43.34,149.15,156.07
6064,2023-06-29T05:45:08Z,Noite,Turma C,HAUL-0024,LOAD-0002,358.69,431.34,10.88,0,0.76,1.59,7.55,0,0,1.8,22.86,895.56,941.08
6065,2023-06-29T05:41:20Z,Noite,Turma C,HAUL-0025,LOAD-0001,385.65,432.67,20.15,0,0.35,3.62,12.77,0,0,1.25,37.91,2170.26,2279.99
6066,2023-06-29T05:21:54Z,Noite,Turma C,HAUL-0007,LOAD-0001,218.02,269.07,7.14,0,1.92,2.57,10.19,0,0,2.39,24.23,552.07,571.64
6067,2023-06-29T05:50:50Z,Noite,Turma C,HAUL-0030,LOAD-0002,406.4,431.51,8.18,0,0.53,2.53,6.31,0,0,1.26,18.76,1031.28,1091.72
6068,2023-06-29T05:46:17Z,Noite,Turma C,HAUL-0007,LOAD-0001,217.81,271.45,7.58,0,1.12,3.02,8.92,0,0,3.67,24.27,551.05,577.64
6069,2023-06-29T05:51:29Z,Noite,Turma C,HAUL-0026,LOAD-0003,354.83,429.03,6.6,0,1.08,4.41,7.72,0,0,1.38,21.12,697.07,755.68
