data,turno,DF,UF,produtividade_ht,producao_total,carga_media,num_viagens,tkph,dmt,vel_cheio,vel_vazio,vel_global,tempo_ciclo_total,tempo_fixo,tempo_viagem_cheio,tempo_viagem_vazio,tempo_carregamento,tempo_manobra,tempo_fila_carga,tempo_fila_basculo,tempo_basculo,HC,HM,HD,HO,HT,HTP,HTNP,HEF,HAO,id_equipamento
2019-04-23,4,89.11,78.02,444.48,1852.98,247.37,68,1934.56,4.37,20.2,30.55,24.61,31.61,9.15,12.98,9.48,3.51,1.01,3.52,0.3,0.8,6.05,0.66,5.33,1.15,4.19,3.29,0.9,2.5,0.79,HAUL-007
2019-04-24,1,89.77,73.57,413.72,1629.21,247.23,59,2115.57,5.07,20.06,31.01,24.57,34.86,8.36,15.27,11.23,3.51,1.08,2.61,0.3,0.86,6,0.67,5.33,1.42,3.93,3.53,0.38,3.16,0.39,HAUL-007
2019-04-24,2,84.65,80.31,442.09,1813.01,245.38,67,1857.7,4.22,19.84,28.04,23.28,31.59,9.41,12.86,9.32,3.3,1.13,4.01,0.24,0.73,6.02,0.91,5.1,0.98,4.15,3.25,0.87,2.47,0.78,HAUL-007
2019-04-24,3,89.2,73.39,515.8,1998.33,244.54,73,1718.69,3.36,18.23,26.26,21.58,27.74,9.31,10.97,7.46,3.32,0.94,3.96,0.43,0.67,6.05,0.67,5.33,1.45,3.85,3.18,0.7,2.62,0.58,HAUL-007
2019-04-24,4,88.07,82.53,454.38,2011.16,249.57,72,2124.66,4.7,20.1,31.01,24.79,31.44,7.31,13.94,10.19,3.59,0.8,1.78,0.39,0.75,6.03,0.67,5.33,0.9,4.4,2.89,1.53,1.6,1.28,HAUL-007
2019-04-25,1,82.96,83.75,485.79,2006.17,244.09,74,2002.68,4.13,20.26,29.91,24.13,29.33,8.03,12.33,8.97,3.59,0.94,2.5,0.26,0.74,5.96,1.06,4.95,0.85,4.1,3.56,0.55,3.13,0.45,HAUL-007
2019-04-25,2,82.33,83.14,541.61,2239.95,247.92,80,2109.69,3.9,19.2,33.79,24.58,27.69,8.61,12.09,6.99,3.43,0.98,3.23,0.31,0.66,5.96,1.02,4.97,0.84,4.17,3.42,0.7,2.91,0.53,HAUL-007
2019-04-25,3,81.19,87.49,506.85,2130.12,248.17,78,2101.93,4.17,20.83,32.01,25.59,28.42,7.79,11.9,8.73,3.12,0.93,2.8,0.25,0.69,6,1.14,4.87,0.59,4.29,4.08,0.2,3.89,0.16,HAUL-007
2019-04-25,4,78.92,80.3,409.24,1550.98,245.27,57,1961.73,4.81,19.87,30.07,23.87,35.08,10.55,14.6,9.94,3.21,1.09,5.01,0.42,0.81,5.95,1.27,4.73,0.95,3.79,2.21,1.58,0.54,1.66,HAUL-007
2019-04-26,1,96.33,73,376.88,1564.31,245.33,56,2174.4,5.87,22.37,27.53,24.8,40.62,10.53,15.69,14.41,3.72,1.09,4.8,0.14,0.78,5.98,0.25,5.75,1.58,4.19,3.06,1.11,1.86,1.18,HAUL-007
2019-04-26,2,84.09,82.01,523.53,2134.86,247.68,77,2275.5,4.34,21.07,31.42,25.23,28.27,7.29,12.47,8.52,3.11,0.94,2.19,0.29,0.75,6.05,0.93,5.07,0.94,4.14,2.16,1.97,0.63,1.53,HAUL-007
2019-04-26,3,90.96,82.1,467.03,2114.02,248.25,75,2416.14,5.11,21.88,32.09,25.85,31.11,7.9,14.03,9.18,3.11,0.98,2.62,0.35,0.84,5.96,0.56,5.44,1,4.49,3.92,0.52,3.53,0.42,HAUL-007
2019-04-26,4,91.21,70.38,445.78,1702.56,245.07,63,1910.9,4.26,18.78,25.3,21.62,31.43,7.71,13.55,10.17,3.42,0.92,2.54,0.11,0.73,5.97,0.57,5.42,1.57,3.82,3.62,0.23,3.42,0.22,HAUL-007
2019-04-27,1,88.44,75.88,433.56,1760,246.67,64,2278.2,5.2,21.53,30.44,25.33,33.5,8.74,14.47,10.29,3.19,0.87,3.8,0.19,0.68,5.98,0.7,5.3,1.27,4.07,2.66,1.37,1.39,1.29,HAUL-007
2019-04-27,2,94.48,69.5,442.27,1733.3,247.91,63,1847.59,4.21,19.15,33.16,24.71,30.54,8.61,13.2,8.73,3.23,0.99,3.05,0.51,0.82,6.01,0.35,5.66,1.71,3.95,1.67,2.28,0,1.67,HAUL-007
2019-04-27,3,91.33,73.36,484.08,1930.71,250.12,70,1620.1,3.37,17.25,27.95,21.36,28.97,9.59,11.74,7.64,3.38,1.23,3.91,0.28,0.8,6,0.54,5.46,1.43,4.06,3.2,0.83,2.5,0.71,HAUL-007
2019-04-27,4,100.98,74.4,444.28,2010.93,246.4,73,1831.13,4.12,19.28,28.94,23.08,29.28,8.59,12.76,7.93,3.01,1.1,3.54,0.27,0.67,6.02,0,6,1.51,4.5,2.18,2.31,0.28,1.9,HAUL-007
2019-04-28,1,96.87,70.98,474.88,1969.39,248.05,71,2098.7,4.44,19.65,29.9,23.8,31.58,9.14,13.49,8.94,3.41,1.11,3.15,0.69,0.79,5.96,0.14,5.86,1.72,4.18,3.35,0.79,2.7,0.67,HAUL-007
2019-04-28,2,86.02,79.07,400.84,1643.26,244.97,60,2265.03,5.68,21.28,26.39,23.24,35.03,7.97,16.16,10.89,3.1,0.93,2.77,0.37,0.81,6,0.83,5.18,1.1,4.09,3.77,0.31,3.5,0.31,HAUL-007
2019-04-28,3,91.74,77.71,407.99,1731.94,245.9,64,2164.05,5.3,21.05,32.71,25.95,35.15,9.27,15.01,10.87,3.28,1.17,3.81,0.29,0.73,5.96,0.51,5.5,1.21,4.33,3.21,1.08,2.22,1.01,HAUL-007
2019-04-28,4,91.59,75.28,395.73,1630.76,246.95,59,2077,5.3,18.86,29.23,22.97,35.98,8.29,16.76,10.92,3.88,1.18,2.27,0.18,0.78,5.95,0.48,5.53,1.4,4.11,3.35,0.78,2.56,0.79,HAUL-007
2019-04-29,1,96.69,74.08,416.2,1772.49,244.8,65,1958.1,4.71,19.33,31.24,23.91,32.97,9.56,14.63,8.78,3.65,1.16,3.64,0.26,0.85,5.96,0.25,5.75,1.51,4.2,3.53,0.71,2.87,0.66,HAUL-007
2019-04-29,2,99.34,76.59,422.83,1921.9,247.63,70,2448.91,5.75,20.69,31.98,25.31,35.83,7.92,16.63,11.28,3.27,0.74,3.02,0.14,0.74,6.03,0,6,1.44,4.54,4.09,0.47,3.66,0.4,HAUL-007
2019-04-29,3,96.33,73.17,421.79,1764.97,245.35,65,2245.44,5.33,20.61,32.1,25.4,35.99,8.94,15.65,11.4,3.45,0.88,3.45,0.39,0.78,6.05,0.26,5.74,1.55,4.17,2.75,1.44,1.41,1.33,HAUL-007
2019-04-29,4,95.16,78.12,447.69,1952.95,246.33,72,2286.38,5.1,20.51,29.93,24.57,33.85,8.14,14.93,10.78,3.43,1.09,2.6,0.26,0.75,6.04,0.33,5.67,1.24,4.48,3.85,0.59,3.36,0.49,HAUL-007
2019-04-30,1,98.2,82.41,425.8,2082.92,247.78,76,2176.88,5.12,19.23,32.57,24.67,35.17,8.59,15.96,10.62,3.3,1.06,3.35,0.15,0.72,6.03,0.07,5.93,1.04,4.93,3.85,1.04,3.04,0.82,HAUL-007
2019-04-30,2,99.04,76,405.89,1880.83,246.91,68,2073.06,5.1,20.44,31.74,24.77,34.47,10.58,14.92,8.97,3.58,1.02,3.95,1.31,0.72,6.04,0.04,5.96,1.39,4.57,3.15,1.42,1.91,1.25,HAUL-007
2019-04-30,3,85.69,53.14,446.59,1213.67,243.57,45,2069.72,4.59,20.07,29.07,23.74,32.33,8.57,13.82,9.94,3.16,0.95,3.01,0.55,0.89,5.98,0.85,5.15,2.42,2.74,1.49,1.24,0,1.49,HAUL-007
2019-04-30,4,90.6,71.61,370.08,1419.51,245.86,52,2046.54,5.53,19.2,31.86,23.82,36.82,9.59,17.35,9.88,3.24,1.14,3.98,0.46,0.77,6.02,0.6,5.39,1.53,3.87,2.84,1.02,1.67,1.18,HAUL-007
2019-05-01,1,95.25,76.94,407.37,1785.12,248.4,65,1936.33,4.83,18.43,27.41,21.67,32.72,8.17,15.71,8.84,3.48,1.09,2.54,0.34,0.74,6.04,0.27,5.73,1.28,4.47,3.54,0.91,2.72,0.84,HAUL-007
2019-05-01,2,88.93,83.39,532.19,2367.03,246.47,87,2118.02,3.96,20.72,34,25.83,27.08,8.76,11.46,6.86,3.32,1.18,3.34,0.16,0.76,6,0.62,5.38,0.9,4.48,3.54,0.94,2.86,0.65,HAUL-007
2019-05-01,3,88.35,72.96,510.38,2012.44,247.27,73,2222.41,4.36,19.85,34.63,25.72,29.68,7.68,13.26,8.74,2.74,0.92,3.03,0.21,0.78,5.97,0.67,5.33,1.42,3.89,3.43,0.48,3.06,0.4,HAUL-007
2019-05-01,4,89.11,80.13,428.63,1881.35,250.57,67,1889.44,4.41,18.04,32.04,23.41,31.71,7.54,14.8,9.36,2.75,1.11,2.37,0.49,0.82,6.04,0.66,5.33,1.02,4.31,2.84,1.47,1.52,1.32,HAUL-007
2019-05-02,1,89.43,86.37,482.5,2208.87,247.71,81,2099.45,4.36,18.75,35.21,24.78,28.78,6.89,13.84,8.05,2.81,0.95,2.29,0.23,0.61,5.97,0.67,5.33,0.7,4.67,3.63,1,2.89,0.74,HAUL-007
2019-05-02,2,88.85,74.22,458.45,1801.43,247.23,66,2171.76,4.72,20.01,37.18,26.02,30.84,8.57,14.23,8.04,3.24,0.93,3.46,0.11,0.83,6.06,0.67,5.33,1.41,3.92,3.18,0.74,2.49,0.68,HAUL-007
2019-05-02,3,88.9,84.01,502.83,2250.41,246.41,83,2176.08,4.32,19.71,32.28,24.53,29.4,8.52,13.09,7.79,3.24,1.07,2.81,0.49,0.91,6.05,0.64,5.36,0.83,4.51,4.34,0.19,4.19,0.14,HAUL-007
2019-05-02,4,82.64,80.46,456.51,1830.17,247.23,67,2083.84,4.57,17.64,33,23.44,32.69,8.09,15.39,9.21,3.28,1.07,2.92,0.07,0.74,5.98,0.99,5.01,0.97,4.05,3.3,0.73,2.67,0.66,HAUL-007
2019-05-03,1,77.69,87.76,412.72,1698.31,245.27,62,2076.18,4.95,19.44,33.68,24.83,33.32,8.29,15.38,9.66,3.31,1.12,2.79,0.21,0.85,6.06,1.34,4.67,0.61,4.09,3.25,0.81,2.45,0.79,HAUL-007
2019-05-03,2,78.38,76.55,524.4,1881.21,248.3,68,1682.86,3.25,18.83,26.63,22.57,27.3,8.14,10.31,8.85,3.06,0.97,2.89,0.44,0.78,5.98,1.34,4.67,1.07,3.63,2.11,1.48,0.8,1.31,HAUL-007
2019-05-03,3,78.05,79.13,601.77,2247.89,247.26,82,1708.87,2.82,19.25,29.15,23.3,23.32,8.18,8.8,6.34,2.97,0.85,3.44,0.21,0.71,6.03,1.33,4.67,0.94,3.74,1.65,2.07,0.14,1.51,HAUL-007
2019-05-03,4,77.31,83.08,489,1917.05,246.12,70,1962.49,3.99,18.7,27.69,22.12,29.24,8.79,12.73,7.72,3.48,0.91,2.64,1,0.75,6.05,1.33,4.67,0.76,3.87,2.97,0.94,2.15,0.8,HAUL-007
2019-05-04,1,79.18,85.28,467.93,1920.46,246.08,70,2054.87,4.31,18.95,28.25,22.63,29.65,7.26,13.59,8.81,3.09,0.94,2.03,0.37,0.82,5.99,1.22,4.79,0.74,4.03,3.17,0.88,2.42,0.75,HAUL-007
2019-05-04,2,86.35,82.33,446.71,1886.6,246.09,69,2208.51,5,20.21,32.32,25.22,32.68,7.2,14.84,10.64,3.24,0.87,2.38,0.1,0.61,6.03,0.86,5.14,0.91,4.24,2.43,1.8,0.86,1.56,HAUL-007
2019-05-04,3,83.04,66.04,395.03,1305.9,245.98,48,2080.54,5.25,19.23,34.17,24.87,36.32,9.55,16.54,10.23,3.38,0.89,3.77,0.81,0.71,6.05,1.04,4.96,1.67,3.27,2.91,0.39,2.44,0.48,HAUL-007
2019-05-04,4,82.34,78.31,458.53,1768.63,246.83,65,1991.67,4.37,20.39,30.9,24.53,30.17,8.58,12.93,8.66,3.27,1.06,3.12,0.35,0.78,5.97,1.02,4.99,1.08,3.88,3.73,0.18,3.58,0.16,HAUL-007
2019-05-05,1,77.5,85.25,440.65,1745.58,243.62,65,2158.32,4.87,19.72,31.31,23.98,32.9,9.08,14.91,8.91,3.5,1.39,3.35,0.14,0.7,5.99,1.34,4.65,0.66,3.99,2.73,1.26,1.57,1.16,HAUL-007
2019-05-05,2,76.92,74.58,478.84,1658.76,248.12,60,2142.38,4.45,21.99,33.84,26.94,28.62,8.03,12.16,8.43,3.22,0.78,3.16,0.2,0.67,6.02,1.41,4.6,1.16,3.47,2.26,1.18,1.07,1.18,HAUL-007
2019-05-05,3,74.24,76.83,479.12,1623.34,247.5,59,2122.99,4.39,20.23,31.04,24.91,32.28,9.17,12.97,10.14,3.35,1.24,3.68,0.1,0.8,5.97,1.59,4.42,1.04,3.4,2.86,0.52,2.32,0.53,HAUL-007
2019-05-05,4,66.09,77.96,446.49,1399.89,246.47,51,2082.84,4.66,20.44,31.94,24.9,30.79,8.22,13.64,8.93,3.55,1.06,2.45,0.24,0.94,6.03,2.01,4,0.88,3.13,2.4,0.71,1.57,0.84,HAUL-007
2019-05-06,1,67,81.61,458.23,1521.62,247.54,54,2052.96,4.46,20.18,28.03,23.31,30.74,8.33,13.29,9.11,3.31,0.96,2.78,0.52,0.76,5.96,2.01,4,0.73,3.26,2.33,0.95,1.27,1.05,HAUL-007
2019-05-06,2,65.05,80.55,423.46,1310.15,247.67,48,2344.16,5.57,22.56,34.03,27.28,35.36,9.84,14.79,10.73,3.68,1.27,4.05,0.05,0.79,5.99,2.12,3.88,0.75,3.1,2.19,0.94,1,1.18,HAUL-007
2019-05-06,3,67.25,76.75,429.19,1334.47,248.14,48,2182.28,5.08,23.13,28.99,25.58,32.92,9.51,13.23,10.19,3.56,1.2,3.63,0.23,0.89,5.96,1.99,4,0.92,3.1,2.79,0.29,2.43,0.36,HAUL-007
2019-05-06,4,68.63,56.59,429.67,1003.89,246.47,37,1912.08,4.45,19.39,28.43,23.35,33.53,8.93,13.86,10.74,3.4,1.15,3.25,0.2,0.92,6.01,1.87,4.15,1.78,2.38,2.3,0.06,2.19,0.1,HAUL-007
2019-05-07,1,77.37,73.34,439.73,1509.66,245.18,55,2070.89,4.73,19.88,34.6,25.61,32.01,8.54,14.28,9.19,3.46,1.14,2.93,0.31,0.69,5.99,1.33,4.67,1.27,3.42,2.7,0.69,1.95,0.76,HAUL-007
2019-05-07,2,77.93,76.42,405.77,1452.23,246.32,53,2115.62,5.2,20.94,33.29,25.92,33.72,9.11,14.9,9.72,3.42,1.19,3.53,0.16,0.81,5.95,1.32,4.67,1.12,3.53,2.63,0.91,1.6,1.03,HAUL-007
2019-05-07,3,66.68,77.46,416.29,1309.87,249.19,47,2281.23,5.44,21.78,33.7,27.32,37.94,10.04,14.99,12.91,3.4,1.27,4.36,0.21,0.8,6.02,1.97,4.03,0.9,3.11,2.2,0.92,1.04,1.17,HAUL-007
2019-05-07,4,67.27,76.71,463.19,1443.12,242.82,54,1850.11,3.95,20.51,32.35,25.13,29.38,10.27,11.63,7.48,3.64,1.49,4.02,0.29,0.84,5.94,1.97,4.04,0.93,3.13,2.71,0.4,2.25,0.45,HAUL-007
2019-05-08,1,77.22,64.31,455.4,1353.11,246.92,49,1985.15,4.4,19.13,31.01,23.95,33.15,10.73,13.69,8.73,3.47,1.02,5.35,0.08,0.82,6.05,1.37,4.62,1.66,2.97,2.61,0.35,2.17,0.43,HAUL-007
2019-05-08,2,73.23,56.45,440.81,1095.98,247.22,40,2356.59,5.4,21.31,34.52,26.58,34.27,7.91,15.35,11.01,3.11,0.92,2.92,0.13,0.83,6,1.56,4.43,1.91,2.52,1.85,0.66,0.86,0.99,HAUL-007
2019-05-08,3,69.64,53.58,492.41,1103.76,244.53,41,1774.93,3.61,17.94,31.81,23.55,28.18,7.91,12.03,8.24,3.55,0.85,2.63,0.12,0.75,6,1.86,4.16,1.91,2.25,1.77,0.48,1.07,0.7,HAUL-007
2019-05-08,4,78.29,70.03,399.03,1300.68,245.47,46,2061.67,5.22,20.06,29.75,23.9,35.87,10.07,15.51,10.29,3.78,1.17,4.04,0.36,0.72,5.94,1.3,4.7,1.4,3.27,2.93,0.37,2.46,0.48,HAUL-007
2019-05-09,1,88.8,83.27,470.71,2050.28,247.43,75,1994.92,4.27,20.21,29.85,23.94,30.91,9.8,12.72,8.39,3.31,1.47,3.33,0.81,0.88,6.01,0.67,5.33,0.91,4.45,3.64,0.78,2.99,0.63,HAUL-007
2019-05-09,2,79.14,86.15,539.32,2204.12,245.98,81,2063.03,3.88,19.92,30.93,24.12,26.78,7.45,11.73,7.6,3.27,1.12,2.18,0.17,0.72,5.97,1.23,4.77,0.63,4.11,3.05,1.09,2.25,0.8,HAUL-007
2019-05-09,3,89.57,86.78,520.39,2356.3,243.23,82,2000.66,3.83,16.98,24.51,20.23,31.48,7.52,13.54,10.42,2.78,1.13,2.66,0.48,0.48,6.03,0.67,5.33,0.74,4.6,4.04,0.56,3.63,0.41,HAUL-007
2019-05-09,4,82.53,78.13,460.03,1785.95,245.9,65,2214.36,4.78,20.87,29.45,24.46,31.55,8.16,13.74,9.64,2.95,1.13,3.06,0.44,0.58,5.95,1.02,4.97,1.13,3.83,2.1,1.75,0.48,1.62,HAUL-007
2019-05-10,1,73.98,85.43,476.67,1804.45,247.41,66,1909.9,3.97,19.01,29.46,23.12,28.53,8.32,12.52,7.69,3.04,0.98,3.31,0.28,0.7,5.95,1.58,4.42,0.62,3.83,2.47,1.33,1.26,1.21,HAUL-007
2019-05-10,2,77.65,82.76,512.41,2008.26,249.26,72,1925.04,3.77,18.96,28.37,22.62,28.61,8.89,11.97,7.75,3.21,1.13,3.19,0.6,0.75,6.01,1.34,4.67,0.78,3.85,2.71,1.18,1.71,0.98,HAUL-007
2019-05-10,3,72.27,83.8,460.51,1654.08,247.69,60,1945.07,4.24,20.52,30.82,24.68,28.45,7.62,12.44,8.4,3.08,1.06,2.63,0.24,0.61,5.97,1.7,4.31,0.7,3.62,1.27,2.34,0,1.27,HAUL-007
2019-05-10,4,72.15,77.45,431.05,1472.15,246.03,54,2025.63,4.65,19.42,31.66,24.08,31.81,8.25,14.37,9.19,3.26,1.08,2.83,0.23,0.84,5.95,1.64,4.36,0.97,3.38,2.54,0.85,1.6,0.95,HAUL-007
2019-05-11,1,88.32,87.39,442.02,2035.46,243.22,76,2236.47,5,21.02,31.9,25.5,31.97,8.3,14.18,9.48,3.25,1.08,2.75,0.42,0.79,6,0.67,5.33,0.71,4.6,3.97,0.66,3.43,0.52,HAUL-007
2019-05-11,2,89.39,85.01,469.84,2157.01,246.74,79,2468.83,5.24,22.34,35.3,27.57,31.08,7.69,13.96,9.42,3.34,0.91,2.48,0.14,0.84,5.98,0.68,5.33,0.76,4.6,4.24,0.33,4.01,0.25,HAUL-007
2019-05-11,3,95.91,79.15,451.27,2045.55,246.52,75,2255.72,5,22.18,33.12,26.84,31.19,7.78,13.48,9.92,2.99,0.93,2.8,0.26,0.8,6.01,0.22,5.78,1.19,4.62,3.31,1.28,2.29,1.03,HAUL-007
2019-05-11,4,95.5,84.5,437.62,2103.66,247.86,76,1990.12,4.55,19.36,29.19,23.51,31.95,7.7,14.12,10.13,3.02,0.98,2.42,0.4,0.89,5.96,0.21,5.78,0.91,4.84,3.58,1.3,2.54,1.03,HAUL-007
2019-05-12,1,83.68,89.39,452.6,2008.34,247.81,73,2095.17,4.66,20.18,33.4,25.3,31.28,8.86,13.82,8.6,3.27,1.04,3.58,0.15,0.81,6.04,1.01,4.99,0.54,4.43,4.22,0.23,4.04,0.19,HAUL-007
2019-05-12,2,87.59,82.34,452.09,1948.08,246.58,71,1837.25,4.06,20.33,28.13,23.65,30.95,9.63,11.98,9.34,3.92,1.25,3.59,0.09,0.78,6.02,0.74,5.26,0.96,4.27,3.41,0.88,2.65,0.75,HAUL-007
2019-05-12,3,86.8,82.79,530.01,2258.54,247.05,83,2281.12,4.33,22.49,31.4,26.25,28.64,8.4,11.66,8.58,3.6,1,2.68,0.23,0.88,6.02,0.75,5.26,0.94,4.28,3.55,0.77,3,0.56,HAUL-007
2019-05-12,4,89.13,69.88,393.44,1468.2,248.17,52,1864.84,4.72,20.02,29.64,24.13,34.83,9.77,14.13,10.93,3.26,1.08,4.02,0.67,0.75,6.04,0.66,5.33,1.63,3.7,2.8,0.91,1.75,1.05,HAUL-007
2019-05-13,1,92.11,79.63,421.34,1846.15,244.68,67,1984.49,4.69,19.38,32.43,24.68,33.89,9.92,14.39,9.57,3.31,1.21,4.16,0.46,0.78,5.95,0.52,5.48,1.08,4.41,3.38,1.02,2.48,0.91,HAUL-007
2019-05-13,2,97.41,76.67,494.25,2224.78,249.35,80,1877.42,3.81,21.01,32.22,26.1,29.88,10.19,10.84,8.85,3.41,1.18,4.39,0.33,0.89,6,0.1,5.9,1.4,4.48,3.93,0.58,3.48,0.43,HAUL-007
2019-05-13,3,93.14,80.22,425.68,1923.68,246,70,2013.59,4.69,19.91,33.68,25.89,35.01,10.06,14.2,10.75,3.36,1.24,4.33,0.33,0.79,5.95,0.4,5.61,1.11,4.51,3.42,1.08,2.52,0.92,HAUL-007
2019-05-13,4,89.09,76.52,451.13,1878.72,247.88,68,1960.86,4.3,18.78,32.76,24.02,30.42,8.52,13.7,8.19,3,1.01,3.32,0.54,0.66,6.04,0.67,5.33,1.22,4.11,2.5,1.61,1.06,1.42,HAUL-007
2019-05-14,1,84.3,89.01,469.34,2125.27,250.68,76,2228.19,4.69,19.73,32.7,24.6,30.8,7.93,14.33,8.54,2.94,1.04,2.71,0.31,0.93,6.01,0.92,5.09,0.59,4.51,4.05,0.45,3.71,0.35,HAUL-007
2019-05-14,2,75.12,87.1,461.27,1794.15,247.64,65,2169.63,4.76,19.91,31.71,24.82,31.96,7.99,14.26,9.71,3.12,1.02,2.98,0.14,0.73,6.02,1.53,4.47,0.56,3.88,3.1,0.81,2.36,0.74,HAUL-007
2019-05-14,3,87.03,82,430.22,1832.12,246.1,67,2107.27,4.86,21.38,32.92,25.95,31.51,8.86,13.69,8.96,3.35,1.06,3.53,0.19,0.73,6.03,0.81,5.19,0.97,4.18,3.33,0.88,2.56,0.79,HAUL-007
2019-05-14,4,90.78,84.27,459.31,2151.43,245.79,78,2120.54,4.6,20.84,33.15,25.68,29.82,8.08,13.29,8.45,3.04,1.04,3.13,0.17,0.7,6.01,0.54,5.47,0.87,4.59,3.32,1.28,2.33,0.98,HAUL-007
2019-05-15,1,89.17,78.32,498.59,2099.16,243.04,78,2218.67,4.45,20.36,31.02,24.37,28.96,7.87,13.13,7.96,3.07,1.15,2.75,0.25,0.66,5.95,0.67,5.33,1.15,4.19,3.28,0.91,2.59,0.7,HAUL-007
2019-05-15,2,78.36,82.86,495.95,1929.51,246.63,70,2171.4,4.34,21.74,36.08,27.41,28.69,8.5,12.07,8.11,3.23,1.04,3.05,0.38,0.8,6.03,1.32,4.68,0.84,3.87,3.63,0.21,3.43,0.18,HAUL-007
2019-05-15,3,89.1,81.19,463.32,1989.5,250.23,71,2067.97,4.43,20.97,30.99,25.19,28.47,7.08,12.61,8.78,2.9,0.86,2.42,0.28,0.62,6.03,0.68,5.31,1.02,4.25,1.84,2.45,0,1.84,HAUL-007
2019-05-15,4,90.95,69.51,522.96,1928.98,245.38,71,1965.45,3.82,20.4,33.5,25.81,27.38,7.59,11.33,8.46,3.16,1.01,2.43,0.14,0.84,5.99,0.6,5.4,1.68,3.75,2.69,1.04,1.82,0.88,HAUL-007
2019-05-16,1,99.65,83.18,465.15,2285.57,244.97,82,2061.65,4.42,21.63,27.88,24.48,30.98,9.56,12.15,9.27,3.28,1.03,4.11,0.41,0.74,5.99,0.04,5.96,1.05,4.9,3.93,0.98,3.2,0.72,HAUL-007
2019-05-16,2,95.88,86.77,484.88,2480.69,249.27,89,2150.17,4.4,20.9,34.78,26.35,28.83,8.69,12.54,7.59,3.21,0.97,3.02,0.79,0.69,6.01,0.21,5.79,0.74,5.02,3.13,1.92,1.85,1.3,HAUL-007
2019-05-16,3,98.48,69.9,534.34,2187.71,246.31,80,1949.19,3.68,19.41,29.63,23.36,27.15,8.62,11.37,7.16,3.45,1.08,3.01,0.26,0.82,6.01,0.13,5.87,1.75,4.15,3.26,0.86,2.64,0.64,HAUL-007
2019-05-16,4,89.91,79.14,396.37,1691.07,247.13,61,2184.87,5.57,19.83,25,22.17,39.62,8.89,16.77,13.96,3.23,1.01,3.3,0.54,0.81,5.97,0.65,5.36,1.11,4.26,0,4.25,0,0,HAUL-007
2019-05-17,1,99,80.88,480.34,2341.08,246.46,85,2057.98,4.24,20.86,33.99,26.23,28.51,7.96,12.19,8.36,3.25,1.08,2.81,0.16,0.66,5.97,0.11,5.89,1.08,4.84,2.18,2.63,0.32,1.86,HAUL-007
2019-05-17,2,82.99,77.82,433.49,1692.97,243.48,63,2072.27,4.72,21.03,32.4,25.83,31.49,8.61,13.46,9.42,3.19,1.3,3.08,0.11,0.93,6.01,0.99,5.01,1.11,3.93,3.21,0.69,2.56,0.66,HAUL-007
2019-05-17,3,91.6,86.42,450.77,2106.99,250.58,74,2149.74,4.79,19.74,31.53,24.47,32.28,8.82,14.43,9.03,3.23,1.07,3.49,0.18,0.86,6.01,0.56,5.45,0.79,4.68,3.84,0.83,3.16,0.67,HAUL-007
2019-05-17,4,82.79,83.04,412.25,1698.89,241.38,63,2149.97,5.2,20.81,32.3,25.19,33.41,8.8,15.13,9.47,3.51,1.14,3.04,0.4,0.71,5.95,1.08,4.93,0.83,4.14,3.02,1.08,2.02,1.02,HAUL-007
2019-05-18,1,77.9,84.72,374.99,1477.89,244.94,54,2118.73,5.62,20.7,31.63,25.17,37.77,9.78,16.29,11.71,3.82,1.16,3.55,0.38,0.86,6.03,1.33,4.67,0.73,3.92,3.07,0.87,2.12,0.96,HAUL-007
2019-05-18,2,76.97,84.33,434.67,1714.25,248.06,62,1937.85,4.46,18.76,30.77,23.43,32.12,8.91,14.2,9.01,3.3,1,3.18,0.45,0.98,5.95,1.34,4.65,0.73,3.92,2.86,1.05,1.84,1.02,HAUL-007
2019-05-18,3,68.35,84.08,431.09,1476.05,242.58,55,2206.94,5.07,21.7,32.89,26.32,32.42,8.5,14.01,9.91,3.55,1.06,2.96,0.22,0.71,5.99,1.87,4.12,0.68,3.47,3.15,0.29,2.85,0.32,HAUL-007
2019-05-18,4,89.32,76.35,420.37,1719.19,242.66,64,1867.36,4.41,19.87,31.34,24.78,31.88,8.93,13.3,9.65,3.56,1.23,3.11,0.36,0.68,5.95,0.68,5.32,1.24,4.04,2.29,1.8,0.6,1.69,HAUL-007
2019-05-19,1,86.01,80.73,432.11,1752.85,245.09,65,2145.53,4.98,20.29,31.04,24.67,33.53,9.22,14.64,9.67,3.73,1.35,2.77,0.5,0.88,6.05,0.88,5.12,1.02,4.13,3.5,0.61,2.93,0.56,HAUL-007
2019-05-19,2,73.33,81.31,426.14,1525.57,241.63,57,1794.22,4.23,20.38,29.36,24.26,31.47,9.97,12.46,9.04,3.95,1.15,3.93,0.22,0.72,6,1.58,4.4,0.79,3.63,1.4,2.21,0,1.4,HAUL-007
2019-05-19,3,76.08,55.15,455.94,1139.44,240.43,43,1796.36,3.92,20.64,29.74,24.84,30.09,9.38,11.32,9.39,3.32,1.12,3.87,0.37,0.69,6.04,1.42,4.58,2.08,2.53,2.23,0.27,1.84,0.38,HAUL-007
2019-05-19,4,81.3,75.93,339.84,1257.94,246.47,46,2000.49,5.85,20.16,30.53,24.17,38.5,9.25,17.5,11.76,2.89,1.1,3.81,0.7,0.74,6.01,1.13,4.87,1.19,3.67,2.06,1.62,0,2.06,HAUL-007
