data,frota,DF,UF,MTBF,MTTR,num_falhas,produtividade_h,producao_total,HC,HM,HMC,HMP,HT,HEF,id_equipamento
2019-12-01,Komatsu 830E AC,72.89,77.98,24.06,8.31,18,306.04,132082.96,744,196.56,148.49,48.08,431.21,428.62,HAUL-0115
2020-01-01,Komatsu 830E AC,93.18,79.02,108.27,1.57,5,298.63,162559.35,744,50.95,7.82,43.13,545.92,541.83,HAUL-0115
2020-02-01,Komatsu 830E AC,74.13,76.95,42.15,3.83,9,279.27,106288.77,672,174.46,34.68,139.78,382.22,379.27,HAUL-0115
2020-03-01,Komatsu 830E AC,58.02,68.86,14.07,2.6,21,270.29,79455.17,744,313.51,54.88,258.62,298.06,294.05,HAUL-0115
2020-04-01,Komatsu 830E AC,71.67,75.27,27.81,6.78,14,294.86,111927.29,720,208.57,94.78,113.79,386.87,381.76,HAUL-0115
2020-05-01,Komatsu 830E AC,52.84,83.4,40.87,2.77,8,290.67,92763.68,744,351.15,22.2,328.95,327.09,320.99,HAUL-0115
2020-06-01,Komatsu 830E AC,59.04,81.86,28.84,11.91,12,351.4,120045.03,720,291.9,143.05,148.85,349.46,343.32,HAUL-0115
2020-07-01,Komatsu 830E AC,90.59,81.87,68.83,1.82,8,306.1,165318.32,744,73.42,14.43,58.98,552.93,539.83,HAUL-0115
2020-08-01,Komatsu 830E AC,50.05,83.4,38.67,38.29,8,307.03,93300.1,744,369.63,304.04,65.59,309.87,303.98,HAUL-0115
2020-09-01,Komatsu 830E AC,46.6,85.32,143.08,177,2,318.88,89266.42,720,383.29,356.7,26.58,287.24,282.52,HAUL-0115
2020-10-01,Komatsu 830E AC,89.95,84.48,70.77,3.19,8,273.31,152615.43,744,72.06,25.77,46.29,567.17,560.19,HAUL-0115
2020-11-01,Komatsu 830E AC,74.67,78.7,28.32,5.95,15,283.96,116723.74,720,180,90.03,89.96,423.14,414.05,HAUL-0115
2020-12-01,Komatsu 830E AC,89.55,81.97,35.64,0.97,1,264.79,9282.85,48,4.91,0.98,3.93,35.59,34.96,HAUL-0115
2019-08-01,Komatsu 830E AC,82.44,83.77,57.22,1.72,9,319.3,161268.09,744,128.49,15.36,113.14,514.36,507.54,HAUL-0116
2019-09-01,Komatsu 830E AC,88.76,84.23,26.27,2.18,20,316,166991.33,720,84.2,43.25,40.95,530.53,525.69,HAUL-0116
2019-10-01,Komatsu 830E AC,74.72,84.92,119.66,29.13,4,300.34,140458.07,744,183.95,115.96,67.99,478.25,474.17,HAUL-0116
2019-11-01,Komatsu 830E AC,57.59,76.86,22.4,4.04,14,295.6,92454.82,720,307.59,31.67,250.79,316.7,311.4,HAUL-0116
2019-12-01,Komatsu 830E AC,80.97,78.57,77.87,2.46,6,279.71,129592.51,744,141,7.63,126.34,469.94,465.76,HAUL-0116
2020-01-01,Komatsu 830E AC,83.1,75.08,38.62,5.43,12,277.74,129572.52,744,124.07,65.38,58.69,467.67,462.89,HAUL-0116
2020-02-01,Komatsu 830E AC,83,72.68,25.5,4.32,16,261.66,104208.09,672,117.03,69.76,47.27,404.85,398.03,HAUL-0116
2020-03-01,Komatsu 830E AC,93.88,72.89,102.28,4.97,5,254.36,125828,744,42.45,24.71,17.75,507.74,502.19,HAUL-0116
2020-04-01,Komatsu 830E AC,70.97,72.96,53.22,4.03,7,271.46,100256.67,720,204.9,12.11,176.68,373.23,369.33,HAUL-0116
2020-05-01,Komatsu 830E AC,82.6,81.03,29.2,3.24,17,283.54,137590.8,744,126.56,54.9,71.67,495.39,481.05,HAUL-0116
2020-06-01,Komatsu 830E AC,84.4,80.33,61.31,4.16,8,284.59,137492.35,720,107.75,33.22,74.53,489.3,480.22,HAUL-0116
2020-07-01,Komatsu 830E AC,83.77,81.44,83.69,1.35,6,274.31,137256.82,744,123.13,8.1,115.03,506.99,493.51,HAUL-0116
2020-08-01,Komatsu 830E AC,76.85,85.53,70.42,8.54,7,276.93,132427.76,744,168.04,59.67,108.37,488.09,478.66,HAUL-0116
2020-09-01,Komatsu 830E AC,77.45,86.88,79.77,17.06,6,284.97,133439.1,720,167.54,102.9,64.64,476.99,467.86,HAUL-0116
2020-10-01,Komatsu 830E AC,75.47,81.02,20.45,4.07,22,280.03,123151.35,744,185.42,89.78,95.64,452.03,443.82,HAUL-0116
2020-11-01,Komatsu 830E AC,87.08,77.76,44.62,1.98,11,296.92,141155.27,720,87.08,21.56,65.53,492.29,483.2,HAUL-0116
2020-12-01,Komatsu 830E AC,90.24,67.21,50.17,2.52,9,307.64,134110.41,744,75.19,10.59,52.5,452.48,439.32,HAUL-0116
2019-08-01,Komatsu 830E AC,67.15,82.83,12.98,2.21,32,315.76,129469.05,744,243.38,70.43,172.96,417.25,409.81,HAUL-0117
2019-09-01,Komatsu 830E AC,79.72,85.98,44.31,1.32,11,359.21,172509.61,720,150.44,14.5,135.95,486.7,479.74,HAUL-0117
2019-10-01,Komatsu 830E AC,86.27,84.94,68.4,4.15,8,324.67,175632.49,744,104.79,6.7,71.23,544.04,538.31,HAUL-0117
2019-11-01,Komatsu 830E AC,85.32,77.72,48.71,3.55,10,307.97,146467.21,720,100.76,35.41,65.36,485.04,480.2,HAUL-0117
2019-12-01,Komatsu 830E AC,74.35,80.83,55.06,1.96,8,293.2,127997.64,744,192.23,15.71,176.52,442.96,438.91,HAUL-0117
2020-01-01,Komatsu 830E AC,83.41,77.36,80.84,1.81,6,285.3,137542.27,744,121.33,10.81,110.52,484.33,480.16,HAUL-0117
2020-02-01,Komatsu 830E AC,92.96,77.56,54.82,3.14,9,256.42,123677.46,672,42.56,19.23,14.28,490.2,481.51,HAUL-0117
2020-03-01,Komatsu 830E AC,66.91,66.44,33.04,5.73,10,263.13,87471,744,248.18,57.81,190.37,331.66,328.06,HAUL-0117
2020-04-01,Komatsu 830E AC,47.81,71.12,21.96,1.73,11,264.83,62128.39,720,377.73,19.11,358.61,241.33,236.32,HAUL-0117
2020-05-01,Komatsu 830E AC,84.38,80.83,126.38,0.87,4,295.57,146605.41,744,120.65,3.49,117.16,503.75,494.12,HAUL-0117
2020-06-01,Komatsu 830E AC,90.5,81.49,76.52,1.25,7,321.58,167327.44,720,66.13,8.72,57.41,535.49,522.13,HAUL-0117
2020-07-01,Komatsu 830E AC,63.05,80.75,41.9,1.35,9,295.01,109602.96,744,274.67,12.14,262.54,380.28,369.44,HAUL-0117
2020-08-01,Komatsu 830E AC,55.98,84.37,39.11,28.72,9,279.86,95301.97,744,329.54,258.03,71.51,350.52,341.51,HAUL-0117
2020-09-01,Komatsu 830E AC,70.74,84.64,22.66,3.53,19,287.55,124148.34,720,212.73,67.61,145.12,430.78,424.49,HAUL-0117
2020-10-01,Komatsu 830E AC,76.37,82.7,42.47,2.07,11,272.41,124079.32,744,181.09,22.93,158.16,468.89,460.16,HAUL-0117
2020-11-01,Komatsu 830E AC,86.01,80.76,71.61,4.24,7,308.76,149135.45,720,101.8,29.87,71.93,497.79,487.61,HAUL-0117
2020-12-01,Komatsu 830E AC,77.58,67.29,21.65,5.6,18,300.38,113317.03,744,170.19,100.48,69.71,386,376.49,HAUL-0117
2021-01-01,Komatsu 830E AC,68.11,78.05,56.95,3.73,7,308.07,118472.98,744,232.52,26.34,206.18,396,386.83,HAUL-0117
2021-02-01,Komatsu 830E AC,80.19,76.96,52.68,2.01,8,290.76,114297.25,672,129.95,16.02,113.93,417.5,397.17,HAUL-0117
2021-03-01,Komatsu 830E AC,84.8,76.64,80.28,4.84,6,326.32,147251,744,109.74,29.31,80.42,482.08,457.72,HAUL-0117
2021-04-01,Komatsu 830E AC,82,75.79,223.62,10.14,2,272.72,114469.89,720,130.35,20.33,110.02,447.79,424.68,HAUL-0117
2021-05-01,Komatsu 830E AC,75.73,74.67,35.17,1.93,12,303.21,123475.35,744,184.64,23.37,161.27,419.11,405.68,HAUL-0117
2021-06-01,Komatsu 830E AC,86.05,77,48.02,2.96,10,328.45,152806.47,720,97.44,29.7,67.75,483.44,463.6,HAUL-0117
2021-07-01,Komatsu 830E AC,94.68,78.95,42.84,1.76,13,356.64,193516.36,744,40.59,15.88,17.84,560.38,540.83,HAUL-0117
2021-08-01,Komatsu 830E AC,64.13,85.29,57.82,3.1,7,343.1,132331.9,744,270.87,21.63,249.24,402.26,389.08,HAUL-0117
2021-09-01,Komatsu 830E AC,82.87,79.01,69.16,3.78,7,357.5,168655.03,720,117.88,26.24,91.64,480.49,467.75,HAUL-0117
2021-10-01,Komatsu 830E AC,78.84,78.73,65.9,1.48,7,370.04,162585.72,744,158.03,10.4,147.63,458.5,443.55,HAUL-0117
2021-11-01,Komatsu 830E AC,87.79,72.42,459.51,0.64,1,373.42,166637.47,720,85.56,0.64,84.91,457.97,442.94,HAUL-0117
2021-12-01,Komatsu 830E AC,91.78,72.73,99,1.03,5,382.99,184101.64,744,67.64,3.72,62.49,495.31,480.31,HAUL-0117
2022-01-01,Komatsu 830E AC,83.19,68.56,38.97,5.3,11,368,154234.24,744,121.28,58.36,62.93,428.68,420.12,HAUL-0117
2022-02-01,Komatsu 830E AC,76.01,66.32,56.4,3.79,6,351.81,114579.91,672,156.15,22.84,133.31,339.67,328.32,HAUL-0117
2022-03-01,Komatsu 830E AC,79.09,67.09,30.56,2.35,13,361.74,140274.38,744,158.75,30.76,127.98,396.03,384.46,HAUL-0117
2022-04-01,Komatsu 830E AC,88.71,73.4,77.4,2.36,6,379.48,171016.18,720,86.7,12.15,72.4,467.08,452.71,HAUL-0117
2022-05-01,Komatsu 830E AC,79.69,79.73,46.97,7.05,10,340.7,153082.67,744,155.63,69.84,85.79,466.4,451.9,HAUL-0117
2022-06-01,Komatsu 830E AC,87.66,80.34,55.81,2.21,9,343.12,165935.05,720,92.48,20.06,72.42,505.9,488.24,HAUL-0117
2022-07-01,Komatsu 830E AC,83.09,81.37,28.03,1.76,18,357.92,172905.39,744,121.02,31.37,89.65,507.52,484.81,HAUL-0117
2022-08-01,Komatsu 830E AC,80.19,77.91,33.45,3.57,14,321.54,145371.65,744,143.27,49.87,93.4,467.21,445.97,HAUL-0117
2022-09-01,Komatsu 830E AC,93.53,83.04,62.41,2.31,9,368.84,195648.75,720,47.38,9.25,26.39,556.53,532.82,HAUL-0117
2022-10-01,Komatsu 830E AC,88.52,80.84,40.26,2.52,13,382.54,194551.83,744,89.63,32.41,57.23,527.1,507.62,HAUL-0117
2022-11-01,Komatsu 830E AC,88.14,80.94,73.7,3.74,7,367.48,183955.6,720,84.24,25.97,58.27,517.35,499.85,HAUL-0117
2022-12-01,Komatsu 830E AC,87.52,75,60.73,5.03,8,324.03,151559.81,744,98.92,40.39,58.52,483.21,468.14,HAUL-0117
2023-01-01,Komatsu 830E AC,88.08,68.22,27.64,3.57,16,332.51,144794.41,743.98,94.32,56.92,37.4,442.22,429.93,HAUL-0117
2023-02-01,Komatsu 830E AC,68.51,69.46,41.55,9.8,8,259.86,82866.82,695.99,220.66,63.2,141.5,330.07,318.85,HAUL-0117
2023-03-01,Komatsu 830E AC,71.61,71.23,47.83,16.33,8,317.32,116924.09,743.99,208.31,43.18,77.14,381.73,364.32,HAUL-0117
2023-04-01,Komatsu 830E AC,77.09,72.19,67.12,7.05,6,294.2,116114.75,719.99,161.01,42.51,118.5,403.76,394.33,HAUL-0117
2023-05-01,Komatsu 830E AC,90.12,74.23,41.53,2.55,12,304.45,148403.6,743.98,77.16,26.32,46.61,497.16,487.04,HAUL-0117
2023-06-01,Komatsu 830E AC,82.56,79.23,94.49,2.17,5,305.45,142815.19,719.98,126.82,10.79,116.03,473.05,460.88,HAUL-0117
2023-07-01,Komatsu 830E AC,85.24,77.1,98.29,1.91,5,322.92,155078.94,744,108.38,9.49,98.89,488.4,478.33,HAUL-0117
2023-08-01,Komatsu 830E AC,82.33,82.92,100.24,2.42,5,293.93,144339.38,744,136.33,12.24,124.09,501.33,492.87,HAUL-0117
2023-09-01,Komatsu 830E AC,85.19,82.2,168.85,4.46,3,287.12,142170.5,719.99,103.1,13.4,89.7,505.3,500.16,HAUL-0117
2023-10-01,Komatsu 830E AC,75.22,79.82,40.82,8.99,11,295.9,130287.84,743.99,181.22,98.82,82.4,449.31,442.92,HAUL-0117
2023-11-01,Komatsu 830E AC,88.17,70.73,50.5,1.58,9,311.35,138719.29,719.99,85.76,14.19,71.56,451.26,442.54,HAUL-0117
2023-12-01,Komatsu 830E AC,81.45,78.67,59.95,4.09,8,282.44,133045.05,743.99,132.63,32.79,99.84,478.06,466.2,HAUL-0117
2024-01-01,Komatsu 830E AC,79.13,67.57,56.54,3.7,7,300.01,118762.6,743.99,156.85,26.09,130.76,397.98,393.77,HAUL-0117
2024-02-01,Komatsu 830E AC,68.42,61.36,69.73,15.01,4,274.2,76276.36,672,215.68,59.57,156.11,279.18,273.78,HAUL-0117
2024-03-01,Komatsu 830E AC,75.48,72.01,58.47,13.05,7,273.87,108354.28,743.99,181.31,59.18,89.2,408.23,398.87,HAUL-0117
2024-04-01,Komatsu 830E AC,87.75,78.74,55.42,4.89,9,311.57,149866.69,719.99,86.87,43.96,42.91,494.85,486.33,HAUL-0117
2024-05-01,Komatsu 830E AC,85.82,80.85,172.1,4.37,3,332.43,169610.66,743.99,105.06,13.08,91.98,514.14,505.67,HAUL-0117
2019-08-01,Komatsu 830E AC,76.84,82.45,29.64,2.43,16,344.07,162921.48,744,167.53,38.82,128.72,474.73,469.07,HAUL-0118
2019-09-01,Komatsu 830E AC,78.88,81.14,36.07,3.81,13,344.08,159198.49,720,147.31,49.16,98.15,467.38,462.62,HAUL-0118
2019-10-01,Komatsu 830E AC,80.55,80.36,34.77,7.21,14,347.68,163749.44,744,139.44,101.3,38.14,482.84,478.07,HAUL-0118
2019-11-01,Komatsu 830E AC,79.17,77.44,34.33,2.13,13,310.62,138133.69,720,145.56,27.9,117.67,446.89,440.85,HAUL-0118
2019-12-01,Komatsu 830E AC,79.63,78.29,16.97,3.13,27,301.59,136332.21,744,156.41,83.81,72.59,461.12,457.55,HAUL-0118
2020-01-01,Komatsu 830E AC,88.99,71.27,25.94,2.33,18,287.62,133897.24,744,81.3,41.99,39.3,469.21,465.94,HAUL-0118
2020-02-01,Komatsu 830E AC,77.25,72.89,25.19,1.25,15,259.87,97621.88,672,152.87,18.77,134.11,378.38,372.69,HAUL-0118
2020-03-01,Komatsu 830E AC,84.87,73.43,27.18,3.36,17,253.27,114142.37,744,115.89,55.23,58.26,457.6,452.45,HAUL-0118
2020-04-01,Komatsu 830E AC,84.07,76.98,33.04,2.49,14,300.96,137687.4,720,115.15,27.49,79.96,466.08,461.51,HAUL-0118
2020-05-01,Komatsu 830E AC,66.67,79.08,28.2,8.23,14,302.36,116868.22,744,245.34,114.72,130.62,392.44,385.42,HAUL-0118
2020-06-01,Komatsu 830E AC,55.2,81.31,24.94,3.62,13,300.58,93091.02,720,324.69,47.31,277.37,321.98,313.89,HAUL-0118
2020-07-01,Komatsu 830E AC,24.12,80.7,15.93,5.45,9,265.34,37133.49,744,563.71,49.14,514.57,144.75,141.41,HAUL-0118
2020-08-01,Komatsu 830E AC,76.5,85.51,28.79,8.62,17,289.15,138527.52,744,177.67,145.25,32.43,486.02,475.76,HAUL-0118
2020-09-01,Komatsu 830E AC,79.19,84.64,53.54,4.26,9,296.26,139939.76,720,147.06,37.99,109.06,480.79,474.06,HAUL-0118
2020-10-01,Komatsu 830E AC,86.63,84.86,61.69,3.45,9,259.65,142112.97,744,95.87,30.87,65,551.4,542.82,HAUL-0118
2020-11-01,Komatsu 830E AC,85.77,77.26,43,2.03,11,289.87,136985.33,720,102.13,22.51,79.63,477.64,468.39,HAUL-0118
2020-12-01,Komatsu 830E AC,84.41,67.4,52.81,4.49,8,291.46,123034.78,744,109.73,35.85,73.88,426.47,414.92,HAUL-0118
2021-01-01,Komatsu 830E AC,89.94,82.85,92.3,1.94,6,311.7,167614.31,744,75.1,11.62,63.48,558.95,546.13,HAUL-0118
2021-02-01,Komatsu 830E AC,82.73,78.49,40.11,1.48,11,291.06,120605.86,672,118.36,16.25,102.11,438.09,417.23,HAUL-0118
2021-03-01,Komatsu 830E AC,54.32,75.56,25.12,22.31,12,278.07,81887.13,744,337.4,265.66,68.42,304.46,291.9,HAUL-0118
2021-04-01,Komatsu 830E AC,79.11,72.01,37.41,7.59,11,297.71,119601.23,720,146.44,83.63,62.82,413.58,396.4,HAUL-0118
2021-05-01,Komatsu 830E AC,92.06,74.45,72.4,2.12,7,346.83,170535.93,744,64.75,14.87,49.88,508.41,488.84,HAUL-0118
2021-06-01,Komatsu 830E AC,89.3,72.7,67.72,1.09,7,332.06,152383.76,720,72.09,7.6,64.48,473.99,457,HAUL-0118
2021-07-01,Komatsu 830E AC,76.48,77.52,88.76,1.33,5,377.8,163410.7,744,170.77,6.69,164.08,446.17,431.79,HAUL-0118
2021-08-01,Komatsu 830E AC,87.06,79.47,46.6,1.39,11,356.37,179725.96,744,100.26,15.38,84.88,515.79,501.05,HAUL-0118
2021-09-01,Komatsu 830E AC,80.95,76.52,40.99,4.29,11,360.09,154977.35,720,141.05,26.43,93.61,446.44,433.81,HAUL-0118
2021-10-01,Komatsu 830E AC,88.67,80.25,53.53,2.12,10,381.63,199556.98,744,82.37,21.12,61.25,532.96,515.19,HAUL-0118
2021-11-01,Komatsu 830E AC,91.04,72.38,117.38,2.35,4,403.51,185259.49,720,70.93,9.44,61.49,471.23,455.51,HAUL-0118
2021-12-01,Komatsu 830E AC,89.79,69.75,67.29,3.13,7,386.02,171846.44,744,74.09,21.99,52.1,467.58,447.35,HAUL-0118
2022-01-01,Komatsu 830E AC,85.14,73.5,58.43,1.77,8,380.67,171587.81,744,104.45,14.2,90.25,467.52,447.6,HAUL-0118
2022-02-01,Komatsu 830E AC,71.81,64.95,38.99,3.42,8,373.82,113428.1,672,185.98,27.57,158.41,313.04,302.9,HAUL-0118
2022-03-01,Komatsu 830E AC,79.78,71.37,30,5.92,14,320.61,129047.01,744,152.54,82.22,70.32,418.48,406.42,HAUL-0118
2022-04-01,Komatsu 830E AC,69.14,70.35,29.31,4.48,12,349.43,117243.39,720,224.06,54.08,169.97,348.66,335.96,HAUL-0118
2022-05-01,Komatsu 830E AC,77.58,77.92,64.66,1.06,7,320.17,140367.06,744,170.37,7.43,162.94,451.09,439.08,HAUL-0118
2022-06-01,Komatsu 830E AC,83.39,80.35,40.33,3.11,12,340.63,158495.3,720,116.64,37.68,78.96,480.69,463.39,HAUL-0118
2022-07-01,Komatsu 830E AC,81.41,81.74,54.5,4.12,9,354.68,167213.29,744,140.35,36.78,103.57,489.64,469.59,HAUL-0118
2022-08-01,Komatsu 830E AC,77.08,77.66,64.53,1.26,7,379.96,164148.48,744,167.99,8.81,159.17,451.29,435.35,HAUL-0118
2022-09-01,Komatsu 830E AC,71.25,81.76,29.73,12.49,14,356.8,144840.19,720,207.34,176.03,31.31,419.75,407.73,HAUL-0118
2022-10-01,Komatsu 830E AC,89.26,83.46,61.17,2.66,9,390.62,210455.6,744,81.48,23.93,57.55,548.18,532.76,HAUL-0118
2022-11-01,Komatsu 830E AC,61.81,83.8,33.75,18.78,11,347.23,125696.49,720,273.31,207.36,65.95,372.91,361.78,HAUL-0118
2022-12-01,Komatsu 830E AC,85.64,70.76,38.19,3.91,12,346.74,155391.22,744,102.79,46.84,55.94,457.47,443.3,HAUL-0118
2023-01-01,Komatsu 830E AC,84.98,73.06,41.63,5.89,11,351.12,154083.77,743.98,108.01,64.99,43.02,460.04,442.91,HAUL-0118
2023-02-01,Komatsu 830E AC,87.35,73.73,49.27,4.01,9,293.68,124849.33,695.98,90.12,35.81,54.31,444.51,431.86,HAUL-0118
2023-03-01,Komatsu 830E AC,83.44,70.94,63.52,10.69,7,310.54,133051.91,743.98,118.49,33.7,43.65,448.14,432.51,HAUL-0118
2023-04-01,Komatsu 830E AC,64.83,70.4,47.67,12.08,7,258.32,84101.27,719.98,251.52,84.08,167.45,331.11,326.86,HAUL-0118
2023-05-01,Komatsu 830E AC,85.35,75.19,239.34,13.8,2,298.57,141815.43,743.99,104.7,27.63,77.07,482.23,476.59,HAUL-0118
2023-06-01,Komatsu 830E AC,86.87,79.42,54.3,2.55,9,287.23,135689.59,719.98,97.9,22.71,75.19,489.51,479.72,HAUL-0118
2023-07-01,Komatsu 830E AC,90.74,73.76,41.21,1.26,12,337.2,162436.23,744,73.07,15.13,57.94,493.1,482.34,HAUL-0118
2023-08-01,Komatsu 830E AC,77.04,85.13,246.14,4.54,2,328.06,158774.07,744,172.06,9.02,163.05,489.57,480.22,HAUL-0118
2023-09-01,Komatsu 830E AC,79.85,79.1,22.56,3.67,20,297.54,135794.43,720,148.2,73.92,74.28,455.03,451.3,HAUL-0118
2023-10-01,Komatsu 830E AC,78.97,79.59,59.08,3.98,8,309.6,143688.53,743.99,152.94,31.64,121.29,471.06,463.47,HAUL-0118
2023-11-01,Komatsu 830E AC,90.87,69.78,57.68,2.78,8,313.48,138850.86,719.99,68.61,22.03,46.58,458.86,449.87,HAUL-0118
2023-12-01,Komatsu 830E AC,85.9,75.5,69.56,7.8,7,287.68,138055.27,743.99,100.88,40.41,46.16,488.92,481.26,HAUL-0118
2024-01-01,Komatsu 830E AC,80.39,69.33,34.49,2.98,12,339.61,139137.51,743.99,146.21,35.78,110.43,413.7,408.59,HAUL-0118
2024-02-01,Komatsu 830E AC,48.57,71.92,26.25,5.34,9,279.68,64438.64,672,344.07,48.17,295.9,234.06,229.77,HAUL-0118
2024-03-01,Komatsu 830E AC,79.42,68.83,136.24,7.66,3,260.22,105938.37,743.99,149.04,22.96,126.08,410.33,406.76,HAUL-0118
2024-04-01,Komatsu 830E AC,78.47,78.02,49.17,8.21,9,290.29,127760.09,719.99,155.5,64.38,82.19,441.12,437.21,HAUL-0118
2024-05-01,Komatsu 830E AC,81.62,79.79,44.52,5.07,11,323.85,153569.52,743.99,137.15,55.39,81.77,486.64,478.99,HAUL-0118
2019-08-01,Komatsu 830E AC,87.8,86.56,51.13,3.61,11,360.69,198254.86,744,86.99,39.57,47.42,563.87,553.49,HAUL-0119
2019-09-01,Komatsu 830E AC,72.64,86.99,33.03,3.38,14,295.45,136129.02,720,194.26,47.26,147,460.54,456.2,HAUL-0119
2019-10-01,Komatsu 830E AC,70.54,86.84,45.69,2.12,10,289.62,131738.93,744,215.62,21.32,194.3,457.15,454.96,HAUL-0119
2019-11-01,Komatsu 830E AC,85.14,84.66,73.2,2.71,7,278.67,141448.44,720,112.6,11.71,93.62,513.99,511.56,HAUL-0119
2019-12-01,Komatsu 830E AC,78.64,85.42,56.01,10,9,303.51,149030.72,744,158.78,89.29,69.49,499.5,496.21,HAUL-0119
2020-01-01,Komatsu 830E AC,72.61,79.41,47.64,3.26,9,275.94,118499.48,744,205.95,11.88,176.56,426.52,423.88,HAUL-0119
2020-02-01,Komatsu 830E AC,63.73,77.55,47.39,7.63,7,265.01,88105.24,672,242.17,53.06,189.11,332.42,329.04,HAUL-0119
2020-03-01,Komatsu 830E AC,87.69,73.47,36.86,4.42,13,238.89,112401.21,744,96.82,56.93,39.89,474.49,470.83,HAUL-0119
2020-04-01,Komatsu 830E AC,81.36,73.89,72.78,3.67,6,286.29,124106.62,720,132.35,8.06,110.32,438.13,432.42,HAUL-0119
2020-05-01,Komatsu 830E AC,76.13,80.64,32.59,2.86,14,284.5,128717.98,744,177.57,40.24,137.33,459.35,452.91,HAUL-0119
2020-06-01,Komatsu 830E AC,73.84,82.86,18.86,3.04,23,273.85,119154.36,720,190.87,70.19,120.68,437.46,428.73,HAUL-0119
2020-07-01,Komatsu 830E AC,96.32,82.52,36.64,1.5,16,292.05,167648.29,744,30.22,24,6.22,591.3,577.31,HAUL-0119
2020-08-01,Komatsu 830E AC,82.77,85.87,76.69,1.31,7,299.99,157647.47,744,127.08,9.21,117.88,534.4,526.62,HAUL-0119
2020-09-01,Komatsu 830E AC,66.85,83.47,36.4,5.07,11,289.84,114936.06,720,238.05,34.3,182.07,401.63,394.51,HAUL-0119
2020-10-01,Komatsu 830E AC,69.52,84.42,48.18,4.1,9,281.95,119304.92,744,231.17,36.69,194.48,433.02,424.23,HAUL-0119
2020-11-01,Komatsu 830E AC,86.33,80.3,45.11,3.21,11,284.65,136557,720,101.89,35.32,66.57,493.5,483.82,HAUL-0119
2020-12-01,Komatsu 830E AC,89.14,70.61,66.13,4.23,7,296.38,133750.07,744,84.42,29.77,54.65,461.18,452.6,HAUL-0119
2021-02-01,Komatsu 830E AC,78.65,75.71,20.72,5.09,19,302.07,111551.45,666,146.28,97.65,48.63,392.72,365.01,HAUL-0119
2021-03-01,Komatsu 830E AC,87.55,76.32,45.39,2.75,11,330.31,155231.77,744,90.77,23.94,60.41,499.87,473.16,HAUL-0119
2021-04-01,Komatsu 830E AC,79.67,62.27,44.73,6.46,8,290.04,102058.89,720,146.81,48.5,95.23,357.64,348.17,HAUL-0119
2021-05-01,Komatsu 830E AC,84.74,76.03,68.82,3.24,7,365.06,169574.52,744,117.06,18.54,94.26,480.04,464.79,HAUL-0119
2021-06-01,Komatsu 830E AC,54.86,73.73,41.73,12.54,7,312.35,89298.63,720,321.7,87.49,234.2,291.74,284.24,HAUL-0119
2021-07-01,Komatsu 830E AC,81.15,77.43,65.51,2.41,7,351.93,155989.53,744,142.86,16.93,125.93,461.21,445.47,HAUL-0119
2021-08-01,Komatsu 830E AC,82.59,80.37,70.17,10.47,7,343.83,162599.86,744,130.1,72.86,57.25,494.94,476.41,HAUL-0119
2021-09-01,Komatsu 830E AC,80.71,80.55,36.31,4.82,13,360.37,164240.43,720,133.54,62.17,71.37,471.26,457.41,HAUL-0119
2021-10-01,Komatsu 830E AC,66.17,74.86,20.76,5.23,18,342.8,124706.77,744,249.83,72.02,156.01,372.45,361.83,HAUL-0119
2021-11-01,Komatsu 830E AC,89.36,69.64,40.5,3.34,11,406.35,176689.3,720,81.76,37,44.76,446.46,432.01,HAUL-0119
2021-12-01,Komatsu 830E AC,85.97,70.92,57.1,1.36,8,370.41,163939.17,744,102.65,10.96,91.69,458.12,442.03,HAUL-0119
2022-01-01,Komatsu 830E AC,84.99,70.04,111.01,2.02,4,368.19,155798.77,744,108.55,8.08,100.47,444.49,425.06,HAUL-0119
2022-02-01,Komatsu 830E AC,81.24,68.06,36.98,8.99,10,388.21,138700.51,672,126.24,27.51,37.24,369.23,358.42,HAUL-0119
2022-03-01,Komatsu 830E AC,79.23,71.51,84.17,5.11,5,370.04,152022.3,744,153.9,25.36,128.54,421.71,410.57,HAUL-0119
2022-04-01,Komatsu 830E AC,80.7,73.29,61.23,3.09,7,362.09,151273.52,720,135.93,21.55,114.38,429.55,416.92,HAUL-0119
2022-05-01,Komatsu 830E AC,89.07,79.96,52.1,2.4,10,343.85,174565.89,744,80.95,19.31,56.85,525.36,509.57,HAUL-0119
2022-06-01,Komatsu 830E AC,72.61,80.61,70.01,22.65,6,359.42,145836.07,720,198.09,135.26,62.83,422.17,406.03,HAUL-0119
2022-07-01,Komatsu 830E AC,88.55,84.17,68.57,0.9,8,364.99,191185.3,744,91.46,7.13,84.32,544.66,520.26,HAUL-0119
2022-08-01,Komatsu 830E AC,74.11,80.02,48.98,2.12,9,348.34,147287.35,744,195.7,19.27,176.43,438,422.98,HAUL-0119
2022-09-01,Komatsu 830E AC,84.25,85.02,104.37,2.48,5,355.71,179393.78,720,109.37,12.39,96.98,517.95,499.61,HAUL-0119
2022-10-01,Komatsu 830E AC,87.69,83.93,136.43,4.86,4,350.83,183219.52,744,91.73,19.6,72.13,542.7,525.8,HAUL-0119
2022-11-01,Komatsu 830E AC,82.56,81.41,96.95,2.82,5,364.3,172266.94,720,126.08,14.11,111.97,487.42,473.13,HAUL-0119
